,0
0,0.8238314216731617
1,0.2699658138431819
2,0.16420029893411353
3,0.19418970470254573
4,0.04975284757266665
5,0.07077173141438069
6,0.7608304467573836
7,0.5967006750601668
8,0.02482564649303264
9,0.01263291101967494
10,0.32816024227070284
11,0.8013249896480882
12,0.6623792689233042
13,0.44356219239180567
14,0.059949878775196856
15,1.3779553531955715
16,0.28855508059429
17,0.3309666740137328
18,0.482284804592186
19,1.2326818854957164
20,0.48788026782048116
21,0.8814727283636444
22,0.5856114460177699
23,0.653138577605937
24,0.06280028852912033
25,0.11508618858345315
26,0.8690752962916323
27,0.04561479402124021
28,0.5940090077020275
29,1.2642118119732828
30,0.16881023885988414
31,0.544945916539108
32,0.11450612546242407
33,0.9228896442267688
34,2.631076560501462
35,0.07169564018240246
36,0.021261884292446853
37,0.050818594538300454
38,0.04687713445401012
39,0.5831919411672496
40,0.12546318760903624
41,0.6363474374314299
42,1.864690824724438
43,0.03285375674664094
44,0.4121569389837154
45,0.38048634477709403
46,0.019831980009879353
47,0.07846639458322578
48,0.07743562577130766
49,1.7145890942315714
50,0.14324262305285757
51,0.656799857247304
52,0.3153219216665325
53,0.25627553849954543
54,0.657646833991405
55,0.01649960362416498
56,1.0082615683557976
57,0.31687930106570816
58,0.09999344610697887
59,0.190255483343088
60,0.3047016910964448
61,0.925379873871532
62,0.19434795739065558
63,0.3025119365321843
64,0.22040811227730353
65,0.297518968640722
66,1.7006001962037527
67,1.290082220973754
68,0.09824732113198838
69,0.8220418861900962
70,1.0239507022503889
71,0.25620529635537226
72,0.3494619883246705
73,1.2819090679789316
74,0.34788418571529933
75,0.21243537029343088
76,0.6768413494821627
77,0.09060801155887552
78,0.6614619178798626
79,0.4284473406660555
80,1.2473542570982654
81,0.9578739109115715
82,1.131030696740377
83,0.3692044941040575
84,0.362809362828315
85,0.5654713300286477
86,0.5536595943096769
87,0.33728265800213963
88,0.17062629148467684
89,0.5617134967711673
90,1.2936798925206565
91,0.20243691563501143
92,0.6136712370699832
93,0.0342095385106509
94,0.043699831056707536
95,0.06619158978062761
96,0.4244517154343018
97,0.4015998123401401
98,0.6107681171363701
99,0.3048538902145852
100,0.31154843063443094
101,0.34864460229641236
102,0.6496663347028837
103,0.09311062564853562
104,0.21959901513144195
105,0.2441822940292063
106,0.315122645825461
107,0.05691084391893311
108,0.533367013864179
109,0.4019762068691674
110,0.861002372655527
111,0.24848936784579911
112,0.1338328770524591
113,0.16342469776151275
114,0.43966188513385907
115,0.06855782277387683
116,0.29418750205269306
117,0.6621682081547619
118,0.21665877348570228
119,1.1227096467117967
120,0.34143616945718025
121,1.0272571741606031
122,0.47872713701042996
123,0.32841183284521697
124,0.1903229460138008
125,0.0742390455175158
126,0.09885515217514954
127,0.11139744239407451
128,0.692338191212997
129,0.4393087376953119
130,0.5632781761463497
131,0.49333170173618485
132,0.3300255100433213
133,0.29415500077060314
134,0.2624165895668088
135,0.27023313149951783
136,0.3478310511288242
137,0.7509536118644863
138,0.3861420510154725
139,0.19077619679825134
140,0.1117823656645689
141,0.6244244938862195
142,0.2013721967284956
143,0.5872562017057237
144,0.3495439910219268
145,0.06352079650735946
146,0.1186961139225486
147,0.4980837609261887
148,0.3041957238090264
149,0.2951711600819265
150,0.7682847257397021
151,0.8855306875614793
152,0.8695517865399404
153,0.3256159408363621
154,0.522668118364869
155,0.911302079194911
156,0.02343025789968315
157,0.06725407428158907
158,0.6126679076104419
159,0.13175278408707114
160,0.3495192299679348
161,0.46707631004746364
162,0.9828313015928054
163,0.25141500860376953
164,0.9917780142957753
165,0.11999562313110541
166,0.3771520136713048
167,0.17284129151101854
168,0.2940345617479719
169,0.5312727326371107
170,0.48783463195133064
171,0.3261989667075532
172,0.33912842245789826
173,0.9057336540761024
174,0.05341158811929314
175,0.4130229003616843
176,0.08768417100338947
177,0.4669115638053559
178,0.7270413573320448
179,0.08575141428124222
180,0.0036841150256073088
181,0.1140867625014271
182,0.25836978399816696
183,0.12269327083846084
184,0.18313865472333885
185,0.1514233469323322
186,0.6683393032457429
187,0.5255194410566931
188,0.46348820498839033
189,0.7918417797705695
190,0.00799371965824546
191,0.3881623541173121
192,0.028367296631067546
193,0.456917350303028
194,0.9358433773554846
195,0.6518186124367732
196,0.16930772628703428
197,0.24723828230788583
198,0.1371949172050543
199,0.08808136729958772
200,0.014969270902129406
201,0.5686242995345576
202,0.6602913690290763
203,1.4456488256047717
204,0.5515767715015265
205,0.10449714648519377
206,1.0228606548509778
207,0.0430575611754485
208,0.14233664722915004
209,0.34711859534981915
210,0.3156734670621837
211,0.3779749048405691
212,0.8941037790392906
213,0.7314547122918156
214,0.7072396557470647
215,0.37288245425268834
216,0.3033778107154466
217,0.27261326231947636
218,0.2444406511420817
219,0.7032843254926158
220,0.08291690693314874
221,1.1709111333056819
222,0.21662586226700076
223,0.3229256392577899
224,0.34196163934921103
225,0.8033262239182398
226,0.4303004622709801
227,0.22698590070716504
228,0.5772933875844438
229,1.1986171087185462
230,0.22574685578017645
231,0.010953819342226799
232,0.004832252204327317
233,0.6845206815861002
234,0.9737321758490288
235,1.9737707683364052
236,0.04596042341407018
237,0.20119006516952145
238,0.8636307002247727
239,0.32788167151214764
240,1.077009256464202
241,0.4170089115136332
242,0.1730875803702225
243,0.4474623181893552
244,0.1753368452131821
245,1.5232014919335355
246,0.37140789533513924
247,1.2898333387901484
248,0.31714034363876986
249,1.0789988358383575
250,0.06035115302105575
251,0.03969046806538602
252,0.3928527175635836
253,0.04624713074920972
254,0.40712690431790804
255,0.5933168964784651
256,0.39270047539586256
257,1.3088564556558229
258,1.0786054227128943
259,0.1631913431648167
260,0.8647323473928815
261,0.033924167330025734
