,0
0,0.10311340033114375
1,0.07774338652790072
2,0.2730485673321375
3,0.19811169010816146
4,0.1830152507257327
5,0.2724481717156726
6,0.11928653422521578
7,0.2148768860437484
8,0.20863764233767226
9,0.06602699941938674
10,0.13057479417220377
11,0.09305866449891795
12,0.1621424445397193
13,0.1681776906425464
14,0.0646162687734733
15,0.12270220195420388
16,0.20560623066556324
17,0.14165776478554648
18,0.06276796319504897
19,0.15899788278922763
20,0.07348301501068051
21,0.21383413117095823
22,0.1985817878236294
23,0.08754635609450936
24,0.2531741065399048
25,0.23469405172857588
26,0.1916861270509325
27,0.10452161582044975
28,0.1830897844280077
29,0.16904174382245213
30,0.08622629632484718
31,0.04052684512225423
32,0.2514987020294705
33,0.15925055776395508
34,0.04726873488801147
35,0.17577601316269872
36,0.1629586524055234
37,0.1462977597106315
38,0.0862582645282967
39,0.24691560134301016
40,0.30771899867310254
41,0.07754018320948611
42,0.12868977543750615
43,0.2921464426725922
44,0.10403355180815867
45,0.11034406140521866
46,0.1311760615475251
47,0.10474918003965805
48,0.10121459884946098
49,0.1300041056150823
50,0.1105823805845143
51,0.1138638910371491
52,0.11600796317207382
53,0.14762199793406722
54,0.1366949727830775
55,0.1267151964718938
56,0.12496217062760717
57,0.17822577449944194
58,0.04774720640944991
59,0.16661716694223475
60,0.10871614367690015
61,0.11572593974280745
62,0.23994733324126163
63,0.22881146545513983
64,0.2113217653525203
65,0.1952990621006986
66,0.27600177635977946
67,0.1420957959835518
68,0.218145513669601
69,0.07278559078789029
70,0.09721086604078272
71,0.15501464661438266
72,0.2854581613253747
73,0.09413936570081059
74,0.11148853688214232
75,0.20178664136529173
76,0.14734070109808609
77,0.1813446351753538
78,0.11628693573644557
79,0.10541944874628965
80,0.14512456721711342
81,0.2796458138580686
82,0.09423799922658493
83,0.09128033528977236
84,0.09622249288729258
85,0.1343442643605938
86,0.07235925100112328
87,0.15387784023479972
88,0.06296609037920875
89,0.04334848591854084
90,0.18877214890713692
91,0.19024098467069445
92,0.1256574137733764
93,0.10337689610338743
94,0.2382982515771136
95,0.20021079136872383
96,0.14643990482141392
97,0.029452269451969538
98,0.030862710263928037
99,0.06023436488142255
100,0.27814511334120956
101,0.0851833594525497
102,0.18694341121666488
103,0.10489915884113837
104,0.14509176037117522
105,0.10595254266267441
106,0.12435631806361508
107,0.0692301444625509
108,0.18985364516915473
109,0.11907487991222471
110,0.08917053402399988
111,0.0658044645302954
112,0.0960277825094332
113,0.23672148582424618
114,0.06638164801019698
115,0.04466579939786023
116,0.10455725257627052
117,0.04192521735181118
118,0.13146800924491006
119,0.21476626696638337
120,0.13740354466345284
121,0.15788142988664064
122,0.15194903999752268
123,0.0829868916281954
124,0.08824398734622708
125,0.10104879217492316
126,0.09550463873148685
127,0.1675543505120011
128,0.2413463276357649
129,0.05906673458943934
130,0.1424064314467765
131,0.1619308640869101
132,0.16148452190650336
133,0.2276666223488686
134,0.16817504417986337
135,0.31130353308758074
136,0.1721574035723724
137,0.16229466006768806
138,0.22117559040326923
139,0.15600545284154174
140,0.2810370794188005
141,0.054660036880666986
142,0.24668714028342004
143,0.1163489753402751
144,0.09465514260972151
145,0.2577839761772729
146,0.2720406613302042
147,0.10801993533567493
148,0.05992333502098099
149,0.15032527824484798
150,0.17715440251854483
151,0.038094850505864634
152,0.11931300582342458
153,0.12066476622803048
154,0.10852805185672632
155,0.1715811356648821
156,0.1623708190260882
157,0.10433551124325482
158,0.20135903036553887
159,0.09684918145130614
160,0.1927074250522844
161,0.16149696777296715
162,0.16235263065600244
163,0.11245239663651614
164,0.11915025896883454
165,0.2551643873565731
166,0.1058842249274113
167,0.14292551890570257
168,0.059883574930479966
169,0.14512642756703886
170,0.24819418409939237
171,0.17890316304318868
172,0.1648706702917714
173,0.12196591952293943
174,0.08993717052147937
175,0.153914238628367
176,0.16357241660796762
177,0.14500000411898764
178,0.1964760578812123
179,0.09802747351893548
180,0.18170010741990764
181,0.08845402212593374
182,0.051288756833921076
183,0.07875862838911377
184,0.12182217751763715
185,0.11794472763940898
186,0.06691112525208473
187,0.12667057140892893
188,0.11308160625724782
189,0.06152260076089304
190,0.06454886535485127
191,0.17138839091195476
192,0.12599595418015871
193,0.0686132580039409
194,0.09638488629746235
195,0.10542825636328278
196,0.22692206073105237
197,0.27314910692711203
198,0.1337940101313845
199,0.06896133142449706
200,0.1278177265778916
201,0.18638432012573838
202,0.07730919151684916
203,0.20905355544314044
204,0.10751353908847283
205,0.06816352833244074
206,0.15881554155219926
207,0.05132369055228995
208,0.05665637685466539
209,0.0835254098658387
210,0.19432379913676098
211,0.11726619437690068
212,0.2593375148704722
213,0.06285913170333271
214,0.18468044419783017
215,0.072684041004793
216,0.16307642118398372
217,0.08016298398864449
218,0.2656482715336415
219,0.1587710182806099
220,0.14523924761877255
221,0.09988344440549847
222,0.17047526122216133
223,0.11698498761117578
224,0.17460755769485284
225,0.05484017196243993
226,0.04722314042396006
227,0.2181561346046294
228,0.1076432486789282
229,0.25522361050464853
230,0.11508662413893539
231,0.18260104677555122
232,0.15799385113559897
233,0.04185729027989209
234,0.038731968145386556
235,0.12645842931271856
236,0.13014823469713785
237,0.08725370899419248
238,0.14248819316358705
239,0.1722152914535418
240,0.035242670833683674
241,0.02505499476736024
242,0.06015344513878468
243,0.03698415294344018
244,0.05760331468658615
245,0.08361159045212514
246,0.04343911681113896
247,0.12018945637236546
248,0.17244438689148087
249,0.1617748178158038
250,0.17603520724273225
251,0.12052287335135604
252,0.1550098798181546
253,0.11150776436564167
254,0.16774680373730275
255,0.15260877809822465
256,0.034638606302667255
257,0.13631833162743312
258,0.151595039536153
259,0.10860813783354091
260,0.16547546098722862
261,0.12726845789426683
262,0.18882651159555355
263,0.1487554901492084
264,0.19497359742240047
265,0.18233052063414054
266,0.2406069643130083
267,0.1923476386271799
268,0.23738265597978583
269,0.32346053464297053
270,0.20622885206010125
271,0.10272006465453275
